,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood
9471,0.0288,0.634,175440,0.599,0.0,2,0.197,-5.447,1,0.0365,112.215,4,0.312,energetic
9472,3.84e-05,0.345,147062,0.941,0.633,9,0.0511,-9.918,1,0.0466,179.626,4,0.407,energetic
9473,0.0164,0.699,276693,0.812,0.000763,0,0.105,-6.005,1,0.0377,138.185,4,0.662,energetic
9474,0.00579,0.494,229093,0.842,0.0,7,0.122,-4.784,1,0.0843,162.011,4,0.574,energetic
9475,0.186,0.548,272394,0.532,0.000263,5,0.217,-7.596,1,0.0323,85.03,4,0.405,energetic
9476,0.0483,0.691,161124,0.631,1.13e-05,2,0.104,-6.478,1,0.0368,92.004,4,0.8,energetic
9477,0.249,0.728,193030,0.638,0.0,5,0.116,-6.455,0,0.0336,130.014,4,0.872,energetic
9478,0.0438,0.636,175493,0.849,0.0,0,0.372,-7.075,1,0.106,156.036,4,0.917,energetic
9479,0.145,0.733,239600,0.71,0.115,5,0.0956,-5.849,0,0.0292,127.975,4,0.965,energetic
9480,0.00112,0.504,155147,0.708,0.000424,11,0.788,-5.896,0,0.0343,82.009,4,0.51,energetic
9481,0.0395,0.837,288624,0.636,0.00125,1,0.342,-7.643,1,0.086,145.972,4,0.274,energetic
9482,0.158,0.461,322000,0.653,0.0,6,0.197,-8.617,1,0.327,81.628,1,0.588,energetic
9483,0.0616,0.811,194227,0.621,0.0,7,0.111,-6.986,1,0.338,119.948,4,0.189,energetic
9484,0.035,0.685,250187,0.872,0.0,1,0.228,-5.828,1,0.294,85.85,4,0.546,energetic
9485,0.392,0.861,198621,0.637,0.0,6,0.0929,-7.701,0,0.133,87.006,4,0.754,energetic
9486,0.607,0.814,216907,0.619,0.0,11,0.0829,-7.82,0,0.218,124.073,4,0.625,energetic
9487,0.0664,0.687,278667,0.59,2.75e-05,8,0.0772,-6.756,1,0.0474,126.026,4,0.0742,energetic
9488,0.584,0.535,225000,0.819,0.0,8,0.16,-6.792,1,0.455,150.451,4,0.581,energetic
9489,0.184,0.778,183333,0.934,0.0,9,0.123,-3.488,1,0.321,98.97,4,0.803,energetic
9490,0.197,0.814,269658,0.737,0.0,7,0.0954,-4.826,1,0.259,171.687,4,0.461,energetic
9491,0.00428,0.842,303400,0.657,0.0,6,0.112,-4.349,0,0.224,140.057,4,0.707,energetic
9492,0.5,0.773,244446,0.634,1.98e-06,5,0.128,-5.165,1,0.0861,95.502,4,0.521,energetic
9493,0.511,0.691,202040,0.64,0.0,0,0.409,-6.441,1,0.369,138.672,4,0.163,energetic
9494,0.0392,0.761,169147,0.586,0.0,0,0.0558,-5.368,1,0.359,149.804,4,0.719,energetic
9495,0.187,0.924,178373,0.385,0.0,1,0.132,-7.049,1,0.185,129.976,4,0.39,energetic
9496,0.0858,0.825,382307,0.672,0.0,0,0.123,-7.108,1,0.418,147.01,4,0.246,energetic
9497,0.00207,0.836,213358,0.579,0.0,9,0.11,-6.164,1,0.243,85.486,4,0.431,energetic
9498,0.0805,0.705,138872,0.816,0.0,10,0.476,-7.046,0,0.32,94.211,4,0.929,energetic
9499,0.329,0.853,232960,0.661,0.0,6,0.0803,-8.584,1,0.247,88.053,4,0.786,energetic
9500,0.0101,0.898,204286,0.58,0.0,8,0.169,-7.632,0,0.26,84.018,4,0.661,energetic
9501,0.696,0.61,240342,0.458,0.000103,9,0.0852,-11.336,1,0.36,192.099,4,0.246,energetic
9502,0.0613,0.878,164551,0.619,0.0,4,0.268,-6.045,1,0.0819,116.042,4,0.795,energetic
9503,0.0728,0.776,295920,0.603,6.25e-05,5,0.111,-5.696,1,0.0343,96.888,4,0.921,energetic
9504,0.406,0.749,323120,0.674,0.0,8,0.296,-6.756,0,0.229,124.917,4,0.396,energetic
9505,0.165,0.532,274680,0.771,0.0,6,0.112,-3.815,0,0.35,180.335,4,0.701,energetic
9506,0.181,0.765,208270,0.655,3.47e-05,7,0.142,-6.449,1,0.08,147.804,4,0.559,energetic
9507,0.149,0.633,224911,0.882,0.0,1,0.131,-5.625,1,0.253,91.831,4,0.537,energetic
9508,0.0306,0.475,247444,0.655,0.0,11,0.375,-7.342,0,0.33,163.997,4,0.245,energetic
9509,0.264,0.851,160177,0.67,0.0,4,0.115,-7.063,0,0.283,119.994,4,0.614,energetic
9510,0.0225,0.644,250723,0.671,0.0,11,0.0855,-5.156,0,0.315,132.001,4,0.563,energetic
9511,0.507,0.883,276794,0.544,1.6e-06,2,0.08,-7.919,1,0.233,129.994,4,0.114,energetic
9512,0.0247,0.796,200107,0.586,0.0,4,0.132,-6.946,0,0.147,97.981,4,0.179,energetic
9513,0.241,0.755,238053,0.594,0.0,7,0.107,-5.906,1,0.216,178.929,4,0.237,energetic
9514,0.632,0.908,186613,0.535,0.0,7,0.214,-8.509,0,0.292,115.016,4,0.271,energetic
9515,0.333,0.784,204434,0.474,0.0,8,0.278,-6.139,1,0.0524,128.012,4,0.64,energetic
9516,0.7,0.688,240320,0.556,1.87e-06,6,0.108,-7.738,1,0.264,129.336,4,0.416,energetic
9517,0.149,0.88,172800,0.428,5.05e-05,9,0.114,-8.28,1,0.206,100.007,4,0.333,energetic
9518,0.324,0.69,292799,0.521,0.0,10,0.0534,-8.492,0,0.339,100.028,4,0.494,energetic
9519,0.139,0.768,225960,0.62,0.0,2,0.521,-7.399,1,0.0658,132.035,4,0.589,energetic
9520,0.543,0.823,310933,0.467,1.06e-06,0,0.135,-10.394,0,0.301,95.026,4,0.618,energetic
9521,0.0651,0.797,173600,0.844,0.0,11,0.087,-5.482,1,0.275,170.142,4,0.52,energetic
9522,0.109,0.773,220587,0.75,0.0,8,0.174,-4.009,0,0.117,123.426,4,0.783,energetic
9523,0.0891,0.585,210747,0.909,9.7e-05,8,0.119,-6.474,1,0.0707,93.372,4,0.758,energetic
9524,0.0589,0.835,217925,0.626,6e-05,1,0.396,-5.833,1,0.125,91.03,4,0.35,energetic
9525,0.333,0.79,252040,0.621,0.0,1,0.122,-7.634,1,0.275,118.895,4,0.15,energetic
9526,0.242,0.865,242407,0.687,0.0,10,0.158,-3.744,0,0.217,139.023,4,0.486,energetic
9527,0.317,0.727,197133,0.599,0.0,1,0.219,-6.941,1,0.327,167.909,3,0.386,energetic
9528,0.246,0.654,272507,0.75,0.0178,8,0.167,-7.509,0,0.105,92.78,4,0.557,energetic
9529,0.129,0.789,219333,0.858,0.0,1,0.349,-5.542,1,0.311,140.022,4,0.776,energetic
9530,0.0271,0.473,251907,0.913,0.0,11,0.0784,-3.372,0,0.444,94.571,4,0.721,energetic
9531,0.59,0.797,208293,0.353,0.0,6,0.102,-9.931,0,0.369,87.997,4,0.0731,energetic
9532,0.113,0.899,177554,0.695,0.0,1,0.112,-4.749,1,0.346,139.027,4,0.394,energetic
9533,0.0393,0.791,169147,0.583,0.0,1,0.0577,-5.247,1,0.369,149.693,4,0.694,energetic
9534,0.000307,0.529,218365,0.673,2.41e-06,0,0.093,-4.711,1,0.175,165.921,4,0.366,energetic
9535,0.432,0.522,295360,0.856,0.0,8,0.103,-5.184,1,0.121,167.732,4,0.876,energetic
9536,0.00513,0.834,312820,0.73,0.0,8,0.124,-3.714,1,0.222,155.008,4,0.446,energetic
9537,0.0531,0.763,190557,0.628,0.0,11,0.114,-5.85,1,0.05,140.958,4,0.193,energetic
9538,0.24,0.743,213863,0.571,0.0,7,0.291,-6.054,0,0.145,119.054,4,0.495,energetic
9539,0.0847,0.841,243837,0.728,0.0,7,0.149,-3.37,1,0.0484,130.049,4,0.43,energetic
9540,0.292,0.867,197856,0.616,0.0,5,0.253,-5.405,0,0.169,98.017,4,0.495,energetic
9541,0.072,0.824,188600,0.584,0.0,10,0.106,-7.098,0,0.219,139.966,4,0.219,energetic
9542,0.0611,0.926,343150,0.666,0.0,11,0.123,-5.314,1,0.244,127.079,4,0.168,energetic
9543,0.0149,0.921,191252,0.467,0.000238,1,0.334,-8.443,1,0.119,135.995,4,0.287,energetic
9544,0.21,0.823,191437,0.783,0.0,0,0.113,-6.274,1,0.154,141.882,4,0.199,energetic
9545,0.00454,0.638,185947,0.523,0.0,1,0.0842,-6.664,1,0.357,139.913,4,0.422,energetic
9546,0.000282,0.908,177000,0.621,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,0.421,energetic
9547,0.0114,0.791,181812,0.582,0.0,11,0.35,-7.323,0,0.286,162.991,4,0.443,energetic
9548,0.119,0.716,263817,0.647,1.38e-05,1,0.121,-4.008,1,0.0345,131.04,4,0.156,energetic
9549,0.0319,0.804,169345,0.66,0.0,10,0.103,-4.86,0,0.0726,94.053,4,0.257,energetic
9550,0.546,0.84,268667,0.504,0.00131,1,0.211,-9.354,1,0.383,110.027,4,0.406,energetic
9551,0.121,0.733,144149,0.678,0.0,6,0.345,-7.771,1,0.439,175.984,4,0.841,energetic
9552,0.0618,0.578,192956,0.449,2.17e-06,1,0.119,-6.349,1,0.286,136.006,4,0.1,energetic
9553,0.184,0.611,175828,0.714,0.0,9,0.145,-4.696,0,0.856,196.043,4,0.628,energetic
9554,0.378,0.868,199117,0.521,0.0,1,0.374,-7.837,0,0.426,117.146,4,0.407,energetic
9555,0.259,0.889,180522,0.496,0.0,4,0.252,-6.365,0,0.0905,86.003,4,0.544,energetic
9556,0.0107,0.35,233560,0.845,0.0,7,0.123,-5.614,1,0.2,99.643,5,0.45,energetic
9557,0.156,0.652,304607,0.795,0.0,11,0.123,-5.192,0,0.174,135.018,4,0.788,energetic
9558,0.617,0.703,221747,0.757,0.0,1,0.106,-3.612,1,0.05,82.008,4,0.696,energetic
9559,0.00264,0.732,182707,0.75,0.0,11,0.109,-6.366,0,0.231,155.096,4,0.401,energetic
9560,0.0185,0.656,246857,0.393,0.000604,9,0.0903,-9.19,0,0.416,93.978,4,0.535,energetic
9561,0.236,0.886,225205,0.525,0.0,8,0.057,-7.39,1,0.132,145.99,4,0.708,energetic
9562,0.00104,0.922,181263,0.581,5.86e-05,10,0.105,-7.495,1,0.27,140.022,4,0.595,energetic
9563,0.0542,0.779,153429,0.455,0.0,1,0.177,-15.025,1,0.28,140.181,4,0.197,energetic
9564,0.188,0.673,153800,0.649,0.0,1,0.122,-8.433,0,0.196,153.075,4,0.47,energetic
9565,0.0859,0.908,276147,0.633,2.31e-06,2,0.106,-5.145,1,0.183,145.914,4,0.395,energetic
9566,0.00263,0.817,190288,0.816,0.0,2,0.159,-5.402,1,0.269,181.982,4,0.508,energetic
9567,0.0372,0.706,217405,0.559,0.0,4,0.379,-5.216,0,0.0416,78.534,4,0.252,energetic
9568,0.0541,0.795,198944,0.568,0.0,5,0.108,-7.817,0,0.142,136.173,4,0.478,energetic
9569,0.182,0.828,233360,0.792,0.0,10,0.281,-5.435,0,0.179,134.199,4,0.777,energetic
9570,0.442,0.922,206681,0.516,0.0141,2,0.281,-7.399,1,0.0827,116.014,4,0.613,energetic
9571,0.0962,0.742,275556,0.599,0.000578,1,0.0981,-8.796,1,0.297,108.283,4,0.573,energetic
9572,0.275,0.843,210857,0.438,0.0205,5,0.12,-10.106,0,0.14,139.947,4,0.803,energetic
9573,0.441,0.825,237518,0.548,0.000842,6,0.179,-6.899,1,0.0809,98.976,4,0.792,energetic
9574,0.311,0.576,145173,0.874,0.0,11,0.633,-5.197,1,0.419,107.18,4,0.861,energetic
9575,0.475,0.824,227253,0.567,0.0028,6,0.137,-8.931,1,0.109,108.993,4,0.522,energetic
9576,0.201,0.795,180000,0.514,0.00374,1,0.0233,-8.898,1,0.0442,139.973,4,0.789,energetic
9577,0.0589,0.816,200952,0.682,0.0,11,0.0545,-5.063,1,0.037,125.963,4,0.976,energetic
9578,0.125,0.78,207328,0.715,9.31e-06,0,0.218,-4.606,1,0.102,125.015,4,0.365,energetic
9579,0.427,0.929,195387,0.515,0.596,5,0.226,-8.103,1,0.0629,101.009,4,0.589,energetic
9580,0.256,0.809,298941,0.463,0.085,11,0.109,-11.377,1,0.0396,111.98,4,0.364,energetic
9581,0.0945,0.781,250337,0.721,0.391,5,0.104,-9.133,0,0.0514,123.011,4,0.849,energetic
9582,0.203,0.845,150700,0.506,0.0111,7,0.146,-7.599,0,0.0362,103.973,4,0.748,energetic
9583,0.113,0.87,185813,0.557,0.0193,11,0.109,-10.744,1,0.0776,120.0,4,0.481,energetic
9584,0.204,0.835,218200,0.527,0.000423,7,0.283,-7.272,0,0.128,106.003,4,0.611,energetic
9585,0.384,0.846,186200,0.681,1.02e-05,1,0.185,-6.172,1,0.144,117.978,4,0.696,energetic
9586,0.0548,0.668,163107,0.597,0.0,9,0.527,-7.461,0,0.259,102.876,4,0.637,energetic
9587,0.0018,0.717,160657,0.671,2.54e-06,0,0.0921,-5.077,0,0.0337,110.054,4,0.699,energetic
9588,0.237,0.636,154500,0.827,0.000114,1,0.324,-9.321,1,0.226,113.714,4,0.652,energetic
9589,0.285,0.784,233537,0.762,0.0,2,0.626,-6.677,0,0.481,117.987,4,0.598,energetic
9590,0.448,0.769,181017,0.613,8.79e-05,9,0.109,-8.757,0,0.111,118.016,4,0.475,energetic
9591,0.0161,0.778,236507,0.579,6.74e-05,5,0.112,-7.806,0,0.034,105.994,4,0.769,energetic
9592,0.000916,0.765,308820,0.627,0.195,0,0.0847,-4.607,1,0.0622,118.997,4,0.536,energetic
9593,0.0917,0.853,243228,0.495,0.000217,6,0.0844,-14.63,1,0.14,137.027,4,0.0774,energetic
9594,0.886,0.593,254407,0.41,0.0993,3,0.115,-13.097,0,0.0531,122.584,4,0.201,energetic
9595,0.319,0.76,207499,0.551,0.000115,11,0.128,-7.578,0,0.221,112.004,4,0.44,energetic
9596,0.31,0.807,172290,0.64,0.000163,5,0.139,-6.243,0,0.0319,106.025,4,0.415,energetic
9597,0.219,0.829,174659,0.596,0.00382,2,0.0809,-5.328,0,0.0408,107.958,4,0.701,energetic
9598,0.0586,0.753,183788,0.638,0.0467,5,0.0697,-8.214,0,0.0381,112.951,4,0.475,energetic
9599,0.731,0.874,164747,0.558,0.000638,5,0.106,-9.814,0,0.225,118.021,4,0.451,energetic
9600,0.0167,0.738,207840,0.75,0.00976,11,0.174,-3.654,0,0.219,112.009,4,0.342,energetic
9601,0.556,0.696,144027,0.603,0.00574,0,0.334,-7.14,1,0.138,109.066,4,0.493,energetic
9602,0.518,0.469,210385,0.771,0.000197,5,0.0789,-7.071,1,0.338,88.968,4,0.298,energetic
9603,0.148,0.595,242400,0.656,0.0,7,0.47,-7.868,1,0.247,99.811,4,0.416,energetic
9604,0.0267,0.794,186680,0.757,0.000306,6,0.0621,-6.644,0,0.123,107.99,4,0.615,energetic
9605,0.149,0.742,162147,0.643,2.6e-05,6,0.0861,-10.251,1,0.385,112.402,4,0.797,energetic
9606,0.00931,0.784,226720,0.646,0.000132,10,0.117,-7.325,0,0.401,109.978,4,0.59,energetic
9607,0.372,0.747,259817,0.453,0.000276,10,0.125,-10.563,0,0.429,108.911,4,0.374,energetic
9608,0.0517,0.854,215467,0.674,8.53e-05,1,0.509,-6.23,1,0.184,99.022,4,0.848,energetic
9609,0.392,0.72,163611,0.607,0.0,6,0.105,-5.777,1,0.235,108.003,4,0.654,energetic
9610,0.306,0.865,247497,0.576,0.0362,4,0.377,-10.515,0,0.113,119.974,4,0.609,energetic
9611,0.0192,0.795,183770,0.693,0.00125,10,0.0719,-6.737,0,0.0982,89.951,4,0.772,energetic
9612,0.253,0.861,211213,0.533,1.71e-06,0,0.0535,-5.995,1,0.199,111.986,4,0.61,energetic
9613,0.352,0.839,166000,0.908,0.0,5,0.886,-4.429,0,0.252,130.028,4,0.83,energetic
9614,0.0222,0.759,151493,0.592,0.00865,1,0.18,-7.989,1,0.0501,103.075,4,0.365,energetic
9615,0.341,0.714,189813,0.461,7.84e-05,4,0.112,-8.907,0,0.0392,146.014,4,0.563,energetic
9616,0.00666,0.696,215387,0.65,0.153,4,0.14,-5.712,0,0.0326,91.997,4,0.587,energetic
9617,0.0937,0.758,186387,0.53,0.000154,4,0.164,-5.863,0,0.0283,108.011,4,0.525,energetic
9618,0.015,0.781,263213,0.813,0.844,11,0.128,-8.164,0,0.0914,119.995,4,0.728,energetic
9619,0.482,0.335,250362,0.744,0.0,11,0.198,-6.359,1,0.71,215.449,4,0.545,energetic
9620,0.371,0.884,174213,0.653,0.00135,11,0.812,-7.653,0,0.0586,108.548,4,0.766,energetic
9621,0.025,0.789,187619,0.628,5.12e-05,4,0.634,-5.447,0,0.0466,126.064,4,0.401,energetic
9622,0.0895,0.734,270653,0.64,0.0,9,0.173,-7.638,0,0.182,90.011,4,0.351,energetic
9623,0.045,0.754,205147,0.575,0.00131,4,0.276,-8.393,0,0.0682,86.009,4,0.491,energetic
9624,0.29,0.769,173400,0.657,0.0,11,0.148,-7.81,1,0.123,118.022,4,0.817,energetic
9625,0.199,0.895,98413,0.439,0.0,5,0.0683,-12.142,0,0.319,109.988,4,0.633,energetic
9626,0.256,0.827,240093,0.643,0.0,10,0.094,-6.414,0,0.0898,95.965,4,0.433,energetic
9627,0.58,0.833,198295,0.687,0.00453,11,0.108,-7.851,0,0.0651,108.075,4,0.418,energetic
9628,0.642,0.539,323840,0.594,0.0182,1,0.0983,-9.024,1,0.0457,149.938,3,0.53,energetic
9629,0.0419,0.538,206973,0.597,0.0,7,0.167,-4.158,1,0.0393,83.01,4,0.553,energetic
9630,0.893,0.586,237973,0.4,0.578,2,0.161,-8.739,1,0.0289,112.33,4,0.43,energetic
9631,0.0878,0.809,254080,0.588,7.24e-05,0,0.171,-5.167,1,0.0869,146.024,4,0.249,energetic
9632,0.263,0.652,210200,0.609,0.00101,11,0.233,-7.519,0,0.037,95.986,3,0.482,energetic
9633,0.61,0.696,147427,0.809,0.00924,8,0.177,-6.622,0,0.0473,80.039,4,0.738,energetic
9634,0.00131,0.965,183760,0.857,0.0,11,0.0726,-8.458,0,0.17,127.656,4,0.951,energetic
9635,0.000413,0.637,160640,0.973,2.23e-05,9,0.104,-3.386,1,0.112,150.223,4,0.8,energetic
9636,0.206,0.858,115618,0.48,0.0,9,0.0733,-5.502,1,0.0498,97.009,4,0.813,energetic
9637,0.281,0.763,208600,0.777,0.79,5,0.134,-6.932,0,0.0364,124.431,4,0.929,energetic
9638,0.6,0.647,133600,0.456,4.38e-06,2,0.137,-9.545,0,0.0531,149.874,4,0.559,energetic
9639,0.131,0.44,148900,0.701,0.0,8,0.179,-6.132,0,0.21,95.286,4,0.328,energetic
9640,0.0278,0.733,209065,0.646,0.0,5,0.151,-6.772,1,0.0613,139.988,4,0.279,energetic
9641,0.668,0.685,199500,0.551,0.0,1,0.112,-8.323,1,0.236,83.017,4,0.27,energetic
9642,0.384,0.62,156000,0.521,0.0467,9,0.3,-8.028,0,0.0449,100.025,4,0.42,energetic
9643,0.186,0.676,201818,0.763,1.92e-06,11,0.107,-7.604,0,0.198,87.967,4,0.624,energetic
9644,0.231,0.759,186067,0.646,0.0,1,0.161,-7.603,1,0.12,111.043,4,0.445,energetic
9645,0.559,0.801,164632,0.57,0.0,9,0.111,-5.103,0,0.265,92.058,4,0.565,energetic
9646,0.109,0.701,153698,0.713,0.143,7,0.0825,-7.044,1,0.0391,154.016,4,0.978,energetic
9647,0.539,0.687,192041,0.443,1.14e-05,3,0.171,-9.268,0,0.0666,140.005,4,0.544,energetic
9648,0.527,0.516,278862,0.383,0.895,7,0.197,-10.568,0,0.0435,188.614,3,0.456,energetic
9649,0.0717,0.762,166601,0.6,0.00711,2,0.0995,-6.636,1,0.0431,80.206,4,0.819,energetic
9650,0.405,0.657,277680,0.291,0.0,2,0.0771,-8.275,0,0.0348,119.782,3,0.405,energetic
9651,0.00193,0.772,212450,0.457,1.71e-06,7,0.0739,-8.359,1,0.0365,111.997,4,0.527,energetic
9652,0.153,0.811,146415,0.545,0.0,6,0.114,-7.778,1,0.106,107.986,4,0.851,energetic
9653,0.0562,0.548,113556,0.498,1.41e-05,11,0.0986,-10.962,0,0.0461,114.114,4,0.529,energetic
9654,0.491,0.912,171107,0.448,0.000293,9,0.0781,-5.501,1,0.0445,108.964,4,0.744,energetic
9655,0.456,0.796,137647,0.463,0.0,4,0.354,-7.344,0,0.0459,84.974,4,0.693,energetic
9656,0.51,0.754,147653,0.498,0.0321,6,0.102,-8.741,0,0.087,96.11,4,0.544,energetic
9657,0.208,0.697,271854,0.923,0.000736,6,0.158,-4.646,1,0.272,169.999,4,0.635,energetic
9658,0.264,0.496,249840,0.644,0.0,2,0.0695,-5.385,1,0.0269,96.017,3,0.435,energetic
9659,0.13,0.578,74379,0.509,0.734,2,0.344,-6.229,1,0.0279,119.945,4,0.586,energetic
9660,0.0215,0.91,130805,0.597,0.0,11,0.175,-4.783,0,0.156,90.035,4,0.759,energetic
9661,0.157,0.701,177750,0.852,0.0,4,0.255,-6.157,0,0.0539,126.982,4,0.591,energetic
9662,0.0784,0.674,133829,0.759,0.472,11,0.296,-8.234,0,0.0695,134.038,4,0.109,energetic
9663,0.0471,0.726,159019,0.766,4.06e-06,7,0.228,-8.91,1,0.0792,116.995,4,0.385,energetic
9664,0.0382,0.731,152980,0.734,1.67e-06,7,0.353,-3.145,0,0.0515,101.008,4,0.797,energetic
9665,0.116,0.427,334667,0.9,1.75e-05,11,0.119,-3.674,1,0.0499,104.655,4,0.599,energetic
9666,0.0798,0.505,302080,0.682,0.0,10,0.147,-7.737,1,0.272,102.497,4,0.549,energetic
9667,1.7e-05,0.69,202107,0.729,0.0431,11,0.152,-5.819,0,0.221,91.376,4,0.357,energetic
9668,0.00243,0.669,117204,0.693,0.0,10,0.0824,-6.903,0,0.0323,99.992,4,0.813,energetic
9669,0.107,0.701,175459,0.76,6.54e-05,0,0.185,-5.478,1,0.0285,103.969,4,0.69,energetic
9670,0.152,0.58,165542,0.704,0.0,5,0.588,-6.991,0,0.0509,165.949,4,0.689,energetic
9671,0.0254,0.609,162821,0.687,0.0,2,0.346,-6.718,1,0.0466,126.925,4,0.447,energetic
9672,0.0184,0.671,157601,0.551,0.00433,11,0.59,-6.884,0,0.0272,88.056,4,0.758,energetic
9673,0.0153,0.636,167477,0.749,0.0,0,0.287,-5.006,1,0.0631,143.128,4,0.551,energetic
9674,0.00205,0.638,263787,0.924,0.000175,7,0.149,-3.887,1,0.036,111.995,4,0.53,energetic
9675,0.288,0.64,195147,0.673,2.15e-06,5,0.113,-4.519,0,0.563,209.942,4,0.736,energetic
9676,0.344,0.571,107764,0.541,0.579,9,0.119,-7.885,1,0.194,165.94,4,0.701,energetic
9677,0.645,0.822,176316,0.462,0.313,9,0.14,-12.75,0,0.0365,114.032,4,0.8,energetic
9678,0.0153,0.598,232774,0.696,0.0,2,0.219,-4.789,1,0.112,91.057,4,0.209,energetic
9679,0.135,0.0,204933,0.609,0.627,8,0.0778,-8.737,1,0.0,0.0,0,0.0,energetic
9680,0.00025,0.442,167773,0.872,1.74e-05,2,0.0602,-5.072,1,0.123,159.867,4,0.568,energetic
9681,0.51,0.676,414893,0.607,0.00143,6,0.12,-4.792,1,0.372,170.047,4,0.601,energetic
9682,0.163,0.918,115250,0.547,0.0,7,0.103,-7.33,0,0.0725,100.039,4,0.963,energetic
9683,0.121,0.488,255440,0.586,0.0,7,0.354,-7.868,1,0.0987,158.405,3,0.533,energetic
9684,0.122,0.565,157853,0.766,0.0,8,0.0865,-6.708,1,0.444,161.615,4,0.241,energetic
9685,0.194,0.535,200787,0.726,0.0,4,0.311,-6.515,0,0.386,77.238,4,0.471,energetic
9686,0.114,0.449,210133,0.697,0.0,11,0.241,-5.342,1,0.323,83.699,4,0.242,energetic
9687,0.0527,0.793,229187,0.492,0.0,9,0.0646,-8.583,0,0.0772,86.978,4,0.198,energetic
9688,0.158,0.657,295147,0.718,0.0,2,0.715,-6.88,1,0.344,78.956,4,0.31,energetic
9689,0.117,0.567,194157,0.593,1.32e-06,6,0.248,-7.404,0,0.288,88.545,4,0.358,energetic
9690,0.226,0.432,247500,0.607,3.88e-06,7,0.207,-6.282,1,0.124,203.498,4,0.645,energetic
9691,0.426,0.783,124706,0.62,1.33e-06,0,0.152,-7.987,0,0.0662,101.992,4,0.827,energetic
9692,0.374,0.747,215760,0.834,0.0,3,0.0586,-2.867,0,0.045,128.005,4,0.687,energetic
9693,0.121,0.707,190933,0.86,0.0,1,0.255,-5.69,1,0.0408,102.969,4,0.861,energetic
9694,0.0351,0.689,159246,0.454,0.00259,2,0.0707,-7.643,1,0.0584,159.982,4,0.912,energetic
9695,0.619,0.755,214505,0.292,1.34e-06,0,0.114,-13.611,0,0.0311,110.005,4,0.437,energetic
9696,0.0723,0.69,229332,0.543,0.0291,1,0.0873,-6.752,1,0.0364,88.004,4,0.376,energetic
9697,0.658,0.59,154120,0.687,0.00016,1,0.117,-7.725,1,0.101,192.123,4,0.843,energetic
9698,0.204,0.859,118788,0.679,0.034,9,0.222,-7.642,0,0.0442,98.993,4,0.838,energetic
9699,0.409,0.745,100588,0.492,3.35e-05,7,0.269,-9.918,1,0.198,85.007,4,0.631,energetic
9700,0.0506,0.776,202480,0.741,0.0,7,0.0701,-5.804,1,0.041,120.079,4,0.854,energetic
9701,0.0262,0.737,180870,0.774,0.0,11,0.238,-5.525,0,0.257,137.959,4,0.428,energetic
9702,0.813,0.614,252262,0.664,0.0,4,0.64,-5.635,0,0.059,125.758,4,0.679,energetic
9703,0.588,0.698,281253,0.458,0.00025,7,0.127,-7.685,0,0.0305,84.012,4,0.59,energetic
9704,0.0557,0.601,218488,0.832,0.0,2,0.299,-3.255,1,0.487,177.989,4,0.385,energetic
9705,0.154,0.73,202653,0.355,0.00155,10,0.117,-9.13,0,0.0359,142.143,4,0.56,energetic
9706,0.601,0.588,173661,0.479,0.0,7,0.15,-7.656,1,0.0353,94.562,3,0.28,energetic
9707,0.111,0.411,141500,0.552,0.877,10,0.299,-12.092,0,0.0293,80.503,4,0.426,energetic
9708,0.0506,0.832,182998,0.555,0.0,10,0.213,-7.766,0,0.116,95.618,4,0.473,energetic
9709,0.0335,0.818,261133,0.653,5.46e-06,1,0.22,-8.396,1,0.204,99.931,4,0.533,energetic
9710,0.0983,0.861,268453,0.597,0.0,10,0.176,-7.221,0,0.162,107.016,4,0.694,energetic
9711,0.0782,0.673,289747,0.614,0.0,7,0.139,-5.426,1,0.103,176.052,4,0.362,energetic
9712,0.585,0.65,130533,0.593,0.00244,7,0.441,-6.374,0,0.122,143.179,4,0.825,energetic
9713,0.953,0.391,222370,0.084,0.0,0,0.0983,-17.843,1,0.0317,79.449,4,0.111,energetic
9714,0.175,0.736,160758,0.764,0.0,1,0.0931,-5.206,1,0.146,111.788,4,0.354,energetic
9715,0.12,0.592,285200,0.569,1.75e-05,10,0.251,-6.374,1,0.0634,135.414,4,0.562,energetic
9716,0.307,0.78,243911,0.572,0.000112,2,0.14,-9.23,1,0.0615,99.958,4,0.376,energetic
9717,0.0378,0.799,150928,0.637,0.00033,10,0.0621,-4.914,0,0.0751,101.981,4,0.842,energetic
9718,0.292,0.868,197856,0.616,0.0,5,0.253,-5.405,0,0.17,98.017,4,0.495,energetic
9719,0.472,0.39,248987,0.388,0.0,10,0.157,-9.017,1,0.0355,72.934,4,0.187,energetic
9720,0.0153,0.807,165872,0.527,0.0,8,0.075,-8.803,0,0.0396,96.023,4,0.783,energetic
9721,0.117,0.938,123673,0.606,0.0,6,0.528,-6.396,0,0.419,121.108,4,0.706,energetic
9722,0.737,0.8,137957,0.745,4.42e-05,9,0.208,-6.792,0,0.137,144.096,4,0.659,energetic
9723,0.0717,0.516,224693,0.764,0.0,2,0.115,-6.223,1,0.0366,148.021,4,0.376,energetic
9724,0.189,0.764,122156,0.522,0.0,5,0.16,-8.615,0,0.356,80.103,4,0.34,energetic
